age,fnlwgt,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,sex,country,salary
35,65624,0,0,50,5,9,2,4,1,39,1
37,186934,15024,0,60,4,11,2,12,1,39,1
20,185452,0,0,40,4,11,4,1,0,39,0
33,122220,0,0,40,1,15,2,4,0,39,1
38,107302,0,0,50,4,11,2,4,1,39,0
27,60288,0,0,40,4,12,4,12,0,39,0
32,72744,0,0,40,4,11,4,3,1,39,0
46,133169,0,0,40,4,8,2,3,1,39,0
33,198211,0,0,40,4,11,2,13,1,39,0
30,108386,0,0,40,2,8,2,11,1,39,0
35,189240,0,0,40,4,15,0,8,0,39,0
27,168827,0,0,2,4,9,4,12,1,39,0
54,420691,0,0,40,4,3,2,8,1,26,0
35,125933,0,0,50,4,9,2,3,1,39,1
25,178478,0,0,40,4,9,4,13,0,39,0
18,256191,0,0,25,0,11,4,0,0,39,0
23,148948,0,0,45,4,15,4,4,1,39,0
46,27243,7688,0,45,7,10,2,10,1,39,1
28,209109,0,0,50,4,9,2,8,1,39,0
36,218948,0,0,40,4,6,5,8,0,0,0
42,96321,0,0,50,4,15,2,12,1,39,1
38,192939,0,0,50,6,11,2,3,1,39,0
54,152540,0,0,42,2,15,0,3,1,39,0
25,50053,0,0,45,1,9,4,13,1,39,0
33,394727,0,0,40,4,0,4,6,1,39,0
48,497486,1471,0,40,1,11,3,1,0,39,0
26,258550,0,0,40,4,9,4,1,1,39,0
22,202920,99999,0,40,6,11,4,10,0,6,1
59,138370,0,0,40,4,0,3,11,1,19,0
48,46677,0,0,42,4,7,0,4,0,39,0
26,159662,0,0,40,2,0,2,8,1,39,0
28,183885,0,0,30,4,11,4,8,1,39,0
40,112388,0,0,40,1,12,4,10,1,39,0
23,128604,0,0,48,4,11,4,12,1,35,0
28,152951,0,0,40,4,11,0,6,1,39,0
39,114591,0,0,40,4,15,5,10,0,39,0
19,386378,0,0,35,4,11,4,8,1,39,0
20,263498,0,0,40,6,8,4,5,1,39,0
55,141326,0,0,40,4,11,2,3,1,39,1
22,175883,0,0,40,4,11,4,1,0,39,0
53,167170,0,0,40,4,11,6,7,0,39,0
39,25803,0,0,55,4,15,2,12,1,39,0
21,184543,0,0,40,4,8,4,1,0,39,0
47,218596,0,0,40,2,8,0,1,0,39,0
45,189225,0,0,40,4,11,4,8,0,39,0
61,226989,0,0,40,0,15,3,0,1,39,0
42,191765,0,2339,40,4,11,4,1,0,38,0
38,177305,0,0,45,4,11,2,3,1,39,0
23,87528,0,0,45,4,9,4,12,0,39,0
25,421467,0,0,26,4,7,4,6,1,39,0
23,245302,0,0,40,4,15,0,12,0,39,0
24,195808,0,0,40,2,11,4,11,1,39,0
66,186032,2964,0,30,0,8,6,0,0,39,0
34,232475,0,0,50,4,15,0,4,1,39,0
47,111961,0,0,30,4,11,2,8,0,39,0
64,142166,0,0,99,2,11,2,3,1,39,0
30,176185,0,0,60,6,15,3,3,1,39,1
29,234447,0,0,40,4,15,0,1,0,39,0
22,190429,0,0,20,4,15,4,12,0,39,0
29,446559,0,0,50,4,7,2,4,0,39,0
44,106900,0,0,44,4,12,2,10,1,39,1
47,139145,0,0,60,4,15,0,1,0,39,0
25,255474,0,0,40,4,9,4,1,0,39,0
44,282062,0,0,40,4,5,2,3,1,39,0
30,200892,0,0,40,2,12,2,10,1,39,0
49,233639,0,0,50,4,1,2,8,1,39,0
32,44777,0,0,46,1,11,5,7,1,39,0
33,102884,0,0,20,6,9,2,12,1,39,0
25,359985,0,0,33,4,4,4,1,0,26,0
24,217226,0,0,30,4,15,4,8,1,39,0
67,129188,20051,0,5,0,10,2,0,1,39,1
42,236110,0,0,40,4,4,3,3,1,33,0
55,240988,0,0,40,4,6,2,7,1,30,0
52,123011,0,0,50,6,14,2,10,1,39,1
52,72257,0,0,50,6,15,2,12,1,39,0
27,52156,0,0,60,2,15,2,11,1,39,0
49,32212,0,0,43,4,11,2,4,0,39,0
25,139012,2174,0,40,4,9,4,12,1,40,0
24,85088,0,1762,32,4,11,4,12,0,39,0
20,505980,0,0,40,4,15,4,12,1,39,0
27,216013,0,0,40,2,11,2,6,1,39,0
45,168283,0,0,40,4,11,2,8,1,39,0
44,194924,0,0,35,4,11,2,12,1,39,1
20,180052,0,0,20,4,15,4,12,1,39,0
57,204816,0,0,30,4,12,0,10,1,39,0
24,190968,0,0,48,4,11,2,12,1,39,0
36,423711,0,0,45,4,11,2,7,1,39,0
29,383402,0,0,35,4,15,0,8,0,39,0
22,401690,0,0,20,4,15,4,12,0,26,0
20,145917,0,0,15,4,15,4,1,0,39,0
56,656036,0,0,25,0,11,2,0,1,39,0
58,223400,0,0,35,4,7,2,9,0,31,0
59,246262,0,0,40,4,15,2,13,1,39,1
55,103654,0,0,20,0,11,6,0,0,39,0
27,175262,0,0,40,4,9,4,4,1,39,0
24,273905,0,0,50,7,7,2,11,1,39,0
45,84298,0,1977,50,4,8,2,4,1,39,1
55,199067,0,0,40,4,11,2,3,1,39,1
41,374764,0,0,20,4,9,6,4,1,39,0
35,165767,0,0,40,4,15,2,7,1,39,0
40,117860,0,0,40,4,11,0,8,1,39,0
33,236396,0,0,35,4,11,4,1,1,39,0
36,103886,0,0,50,2,15,0,6,1,39,0
17,116626,0,1719,18,4,1,4,6,1,39,0
43,237993,0,0,40,4,15,2,13,1,39,1
47,72880,0,0,40,4,12,4,10,0,39,0
43,260761,0,0,40,4,11,2,7,1,26,0
63,445168,0,0,56,0,9,6,0,0,39,0
32,294121,0,0,50,4,7,0,7,0,39,0
27,105598,0,0,40,4,11,4,1,1,39,0
35,257416,0,0,40,4,8,4,3,1,39,0
46,171550,0,0,38,4,11,0,7,0,39,0
23,462294,0,0,44,4,7,4,8,1,39,0
65,386672,0,0,15,4,8,2,1,1,39,0
36,175360,13550,0,50,4,12,4,1,1,39,1
24,258730,0,0,40,4,11,0,8,0,24,0
32,257043,0,0,42,4,11,4,1,0,39,0
68,224338,0,0,40,4,8,6,4,0,39,0
37,247750,0,0,40,2,8,2,11,1,39,0
31,214235,0,0,65,4,11,2,8,1,39,0
41,347653,0,1977,50,4,14,2,10,1,39,1
23,191444,0,0,40,0,11,4,0,1,39,0
35,128876,0,0,40,4,15,2,3,1,39,0
37,236990,3464,0,40,4,15,2,7,1,39,0
34,261023,0,1651,38,4,15,2,3,1,39,0
18,249857,0,0,20,4,15,4,8,1,39,0
38,142022,0,0,40,7,11,2,1,0,39,0
18,245199,0,0,40,4,15,4,8,1,39,0
21,140764,0,0,12,7,15,4,1,0,39,0
33,170769,0,0,40,4,11,2,3,1,39,0
40,224361,0,0,5,0,6,0,0,0,5,0
52,129177,0,2824,20,4,9,6,8,0,39,1
47,204900,0,0,40,1,11,2,10,0,39,0
30,174215,0,0,15,4,10,4,10,0,39,0
39,207853,0,0,50,2,2,2,13,1,39,0
45,96798,0,0,40,4,4,0,14,1,39,0
36,43712,0,0,40,4,0,2,3,1,39,0
28,33662,7298,0,40,2,12,2,10,0,39,1
48,83444,7298,0,40,4,11,2,10,1,39,1
46,192323,0,0,40,7,11,0,4,1,39,0
23,191283,0,0,40,6,11,4,14,1,39,0
23,175266,0,0,40,4,15,4,3,1,39,0
26,166051,0,0,40,4,9,4,1,0,39,0
22,272615,0,0,40,4,1,4,3,1,39,0
35,38245,0,0,60,4,15,2,3,1,39,0
17,48610,0,0,45,4,1,4,5,1,39,0
40,269168,0,0,40,2,11,2,8,1,0,0
61,151459,0,0,38,7,0,4,8,0,39,0
39,32146,0,0,60,4,12,4,10,1,39,0
26,150132,0,0,45,4,11,4,1,0,39,0
67,160158,0,0,8,7,15,2,5,1,39,0
42,176286,0,0,40,4,7,2,4,1,39,1
19,178147,0,0,35,4,11,4,12,1,39,0
50,205100,0,0,35,4,5,2,8,0,0,0
45,186272,7298,0,40,4,11,2,6,1,39,1
42,115085,0,0,50,4,11,2,1,1,39,0
18,182643,0,0,9,4,15,4,6,1,39,0
22,153516,0,0,35,5,15,4,3,1,39,0
47,207540,0,0,40,5,5,2,3,1,0,0
48,55237,0,0,45,4,9,2,3,1,39,1
49,94215,0,0,40,4,2,0,7,0,39,0
28,199903,0,0,20,4,9,4,1,0,39,0
53,53197,3103,0,40,4,12,2,10,1,39,1
36,52532,0,1887,50,2,10,2,10,1,39,1
30,67072,6849,0,60,6,9,3,3,1,39,0
19,46400,0,0,32,0,15,4,0,0,39,0
68,235882,0,2377,60,7,10,2,10,1,39,1
39,235379,0,0,40,7,7,0,10,0,39,0
37,301568,0,0,40,4,2,4,8,0,39,0
60,177665,0,0,35,4,11,2,3,1,39,0
30,254905,0,0,40,4,11,2,7,1,39,0
46,471990,0,0,46,4,11,2,14,1,39,1
58,212864,0,0,40,4,11,0,6,1,39,0
26,53598,0,0,40,4,15,4,1,0,39,0
23,263886,0,0,20,4,15,4,12,0,39,0
48,201177,0,0,40,7,9,2,4,1,39,1
35,202950,0,0,55,4,11,2,4,1,20,1
29,126060,0,0,40,4,11,2,12,0,39,1
42,55363,0,0,55,2,12,2,10,1,39,1
62,407669,0,0,35,2,5,6,8,0,39,0
33,142383,0,0,36,4,7,4,12,1,39,0
42,189956,0,0,30,2,9,0,10,0,39,0
25,324372,0,0,40,4,11,4,6,1,39,0
19,278870,0,0,16,4,15,4,6,1,39,0
26,97153,5178,0,40,4,7,2,7,1,39,1
29,444304,0,0,40,4,9,2,10,1,39,1
39,122353,0,0,45,7,9,2,10,1,39,1
38,107479,0,0,12,0,6,4,0,0,39,0
90,195433,0,0,30,1,11,2,3,1,39,0
44,178510,0,2258,60,5,15,4,12,1,39,0
25,262885,0,0,32,4,1,4,8,0,39,0
36,137421,0,0,45,4,2,4,14,1,0,0
35,29145,0,0,40,4,8,4,14,1,39,0
47,82797,0,0,50,4,9,2,10,1,39,0
22,191342,0,0,50,4,9,4,12,1,36,0
61,72886,0,0,38,0,11,2,0,1,39,1
44,268804,0,0,30,0,11,2,0,1,39,0
28,297735,0,0,90,7,14,4,10,1,39,0
42,176716,0,0,40,4,12,4,4,1,39,1
28,216481,0,0,40,2,9,4,10,0,39,0
43,173316,0,0,40,4,7,0,3,1,39,0
38,172571,0,1848,54,4,9,2,4,1,39,1
31,136651,0,0,40,4,11,2,3,1,26,0
34,134737,0,0,40,4,9,4,12,1,39,1
18,89478,0,0,20,4,15,4,12,0,39,0
42,34278,0,0,50,4,15,2,12,1,39,1
44,468706,0,0,40,0,11,2,0,1,39,0
37,208358,0,0,40,4,11,2,3,1,39,1
63,38472,14084,0,60,5,15,6,12,0,39,1
41,192589,0,0,40,1,9,2,1,1,39,0
60,193038,0,0,15,6,15,2,5,1,39,0
19,194260,0,0,15,7,15,4,1,0,39,0
37,73715,0,0,40,4,15,2,3,1,39,1
44,286750,0,0,50,4,9,2,4,1,39,1
28,304960,0,1980,40,2,7,4,1,0,39,0
33,184901,0,0,40,4,11,2,7,1,39,1
18,216508,0,0,25,0,2,4,0,1,39,0
28,388112,0,0,77,4,3,4,5,1,26,0
28,338409,0,0,40,4,9,2,10,0,5,0
24,388885,0,0,48,4,11,4,7,1,39,0
40,243580,0,0,48,2,9,2,10,1,39,0
36,370156,0,0,38,4,11,0,1,0,39,0
20,411862,0,0,30,4,8,4,8,1,39,0
39,163057,0,0,99,5,15,0,3,1,39,0
35,205584,0,0,40,1,4,4,3,1,26,0
45,100651,0,1980,40,4,11,0,8,1,39,0
30,161599,0,0,40,4,11,2,6,1,39,1
30,177522,0,0,20,4,11,2,1,0,39,0
24,172987,0,0,50,4,9,2,13,1,39,0
56,212864,0,0,40,4,9,2,10,1,39,1
47,341762,0,0,40,4,11,2,7,1,39,0
56,365050,0,0,20,4,5,4,5,0,39,0
61,148577,0,0,55,5,11,2,12,1,39,1
44,89172,0,0,80,6,9,2,10,1,39,0
40,382499,0,0,50,4,11,0,1,0,39,0
53,64322,0,0,40,0,5,5,0,1,39,0
41,149102,0,0,60,4,9,2,4,1,39,1
34,287315,0,0,40,4,11,0,7,1,39,0
31,57781,0,0,50,4,11,0,1,0,39,0
19,93518,0,0,20,4,15,4,12,0,39,0
23,117363,0,0,40,4,9,4,1,0,39,0
37,294919,0,0,40,4,15,0,14,1,39,0
57,182028,0,0,40,4,9,2,4,0,39,0
58,95835,0,0,36,4,15,2,13,1,39,0
37,202950,0,0,40,4,11,2,14,1,39,1
19,142219,0,0,30,4,15,4,1,0,39,0
66,299616,0,0,40,0,15,2,0,1,39,0
49,183710,0,0,50,7,10,2,4,1,39,1
25,224361,0,0,40,4,11,4,8,1,39,0
67,181220,0,0,20,2,15,0,1,0,39,0
38,190895,7298,0,50,4,9,2,4,1,39,1
64,59829,0,0,25,4,11,2,5,1,10,0
45,387074,0,0,40,4,8,2,3,1,39,0
50,128378,0,0,55,4,4,2,6,1,0,0
37,220314,0,0,40,4,11,0,1,0,26,0
57,163047,0,0,38,4,11,2,4,0,39,0
24,235071,0,0,50,4,1,2,3,1,39,1
39,43712,7298,0,40,4,11,2,4,1,39,1
32,78530,15024,0,50,5,15,2,4,1,39,1
22,22966,0,0,20,7,15,3,13,1,39,0
45,216402,0,0,50,6,14,2,10,1,19,1
50,104501,0,0,40,4,11,2,3,1,39,1
32,172375,0,0,38,4,9,4,10,1,39,0
81,132204,0,0,20,7,3,6,8,0,39,0
59,176118,0,0,40,2,12,0,10,1,39,1
34,271933,0,0,40,4,11,2,6,0,39,0
68,163346,0,0,32,4,11,6,7,0,39,0
49,191277,15024,0,50,5,15,2,4,1,39,1
35,233327,0,0,40,2,15,2,11,1,39,0
45,132847,0,0,40,4,11,4,6,0,39,0
34,90614,0,2042,10,4,7,2,13,1,39,0
54,377701,0,0,32,4,11,2,8,1,26,0
28,137898,0,0,35,4,11,0,1,0,39,0
30,112383,0,0,45,4,11,2,14,1,39,0
34,186824,15024,0,40,5,14,2,10,1,39,1
18,144711,0,1721,40,4,11,4,12,0,39,0
55,157079,0,0,40,4,15,2,11,1,0,1
38,127772,0,0,50,6,11,0,5,1,39,0
23,211049,4101,0,40,4,15,4,13,0,39,0
27,107846,0,0,30,6,11,4,11,1,39,0
41,78410,0,0,40,4,11,2,1,0,39,1
26,303973,0,1602,15,4,11,4,9,0,26,0
27,271714,0,0,30,4,15,4,8,0,39,0
41,165309,0,0,40,4,9,0,1,0,39,0
26,120238,3325,0,40,4,9,4,3,1,39,0
32,194981,0,0,36,4,11,2,13,0,39,0
43,245317,0,0,50,4,11,2,14,1,39,0
53,311350,0,0,50,4,9,2,4,1,39,1
57,85815,0,0,20,0,11,0,0,1,39,0
37,184964,0,0,45,4,12,0,4,1,39,1
34,228881,0,0,40,4,15,5,7,1,39,0
53,114758,15024,0,65,4,12,2,4,1,39,1
31,176831,0,0,40,4,0,0,12,0,39,0
26,28443,0,0,40,4,8,4,8,0,39,0
60,69251,0,0,38,7,12,2,10,1,3,1
44,267717,0,0,42,4,12,2,10,1,39,1
32,105938,0,1602,20,4,11,4,7,0,39,0
28,175796,0,0,40,2,7,4,1,0,39,0
47,87490,0,0,42,4,12,0,4,1,39,0
36,132879,0,0,40,4,3,2,6,1,22,0
19,256979,0,0,35,4,11,4,3,1,39,0
28,175262,0,2002,40,2,7,2,11,1,9,0
23,197387,0,0,37,4,11,4,3,1,26,0
51,306784,0,0,30,6,11,2,4,1,39,0
23,77581,0,0,40,4,9,4,4,1,39,0
40,327573,0,0,40,4,8,2,3,1,39,0
38,197077,0,0,40,4,11,2,8,1,39,0
53,224894,0,0,10,4,4,2,9,0,14,0
29,159479,0,0,55,4,11,2,14,1,39,0
29,183009,0,1590,40,4,9,4,10,0,39,0
57,353808,0,0,60,6,15,2,12,1,39,1
29,275110,0,0,42,4,15,5,6,1,39,0
42,36271,0,0,40,4,9,2,12,1,39,1
49,94754,0,0,40,1,12,2,1,1,39,1
18,266287,0,0,25,0,15,4,0,0,39,0
69,141181,1797,0,40,4,4,2,1,1,39,0
32,30497,0,0,40,4,8,2,13,1,39,0
55,90414,0,0,55,4,9,3,3,0,21,0
38,209609,0,0,40,4,15,2,13,1,39,1
44,54611,0,0,50,4,15,0,7,1,39,0
44,267717,15024,0,45,4,12,2,3,1,39,1
35,261646,0,0,55,4,11,2,11,1,39,0
37,180150,0,0,45,6,14,2,10,1,39,1
37,155064,0,0,40,4,8,0,10,0,39,0
72,96867,0,0,40,0,4,6,0,0,39,0
38,231037,0,0,40,4,4,2,12,1,26,0
43,165309,0,0,40,7,11,2,11,1,39,0
32,209432,0,0,40,4,11,4,6,0,39,0
24,283092,0,0,40,4,11,4,1,1,23,0
26,48718,2907,0,40,4,0,4,1,0,39,0
20,214387,0,0,40,4,11,4,7,1,39,0
52,358554,0,0,40,4,11,2,7,1,39,1
31,377374,0,0,40,4,15,0,1,0,24,0
23,329925,0,0,30,4,15,4,6,1,39,0
43,152958,7298,0,40,4,9,2,4,1,39,1
71,235079,0,0,10,4,13,6,3,1,39,0
40,33155,0,0,40,2,11,4,8,1,39,0
19,167087,0,0,40,4,11,4,1,0,39,0
33,229716,0,0,38,4,11,0,1,1,39,0
47,173783,15024,0,60,5,9,2,12,1,39,1
58,267663,0,0,40,4,5,2,14,1,26,0
44,160574,0,0,65,4,11,2,3,1,39,1
40,214010,0,0,37,4,9,4,8,1,39,0
81,123959,0,1668,3,6,9,6,10,0,18,0
44,113597,0,0,55,1,15,2,4,1,39,1
45,30289,0,0,40,4,2,2,3,1,39,0
63,64544,0,0,40,4,9,4,13,1,39,1
40,180123,0,0,40,2,11,3,5,1,39,0
17,317702,0,0,40,4,6,4,8,0,39,0
54,124865,0,0,35,6,15,0,12,0,39,0
26,150361,0,0,40,4,15,4,13,0,39,0
45,207540,0,0,40,4,10,5,4,1,39,1
24,112683,0,0,32,0,11,4,0,0,39,0
48,167918,0,0,50,6,12,2,12,1,19,0
67,40021,0,0,35,6,11,2,5,1,39,0
44,191814,0,0,45,4,15,2,3,1,39,0
37,108540,0,0,40,2,11,2,3,1,39,0
22,163911,0,0,20,4,15,4,1,0,39,0
60,399387,0,0,15,4,5,5,9,0,39,0
40,195488,0,0,45,4,11,4,1,0,39,0
45,98475,0,0,45,4,9,0,4,1,39,0
22,205839,0,0,45,4,15,4,8,1,39,0
30,185177,0,0,49,4,1,4,6,1,39,0
27,271243,0,0,40,7,15,0,1,1,23,0
59,32537,0,0,40,6,11,2,5,1,39,1
29,104737,0,0,60,5,11,2,3,1,39,0
27,133929,0,0,36,4,9,4,10,0,0,0
41,140365,0,1902,55,5,9,2,4,1,39,1
23,447488,0,0,35,4,6,4,7,1,26,0
22,263970,0,0,28,0,15,4,0,0,39,0
18,761006,0,0,20,4,1,4,8,0,39,0
21,238917,0,0,40,4,4,2,8,1,26,0
41,220531,0,0,50,4,10,2,10,1,39,1
37,173192,0,0,40,1,8,5,1,1,39,0
51,106151,0,0,40,4,1,0,14,1,39,0
50,297906,0,0,50,4,15,2,12,1,39,1
56,671292,0,0,38,7,11,2,14,1,39,1
37,166744,0,0,20,7,11,3,8,0,39,0
22,334593,0,0,40,0,15,4,0,1,39,0
31,268482,0,0,40,6,6,2,3,1,39,0
55,48055,0,0,40,2,2,6,1,0,39,0
25,197728,0,0,40,4,15,4,1,0,39,0
22,424494,0,0,25,0,15,4,0,1,39,0
48,355320,0,0,45,4,9,2,10,1,2,1
56,175127,0,0,40,4,0,2,6,1,39,0
22,460835,0,0,55,4,11,4,3,1,39,0
46,190487,0,0,28,4,11,0,9,0,7,0
69,122850,0,0,20,2,0,2,4,1,39,0
35,187167,0,0,35,4,11,0,8,0,39,0
52,177465,0,0,25,4,11,0,12,0,39,0
57,191983,0,0,50,4,15,2,11,1,39,0
18,334026,0,0,25,4,1,4,3,1,39,0
25,189775,0,0,20,4,15,3,1,0,39,0
81,129338,0,0,10,4,5,2,14,1,39,0
35,194828,0,0,40,7,15,4,10,0,39,0
39,188038,0,0,40,4,15,0,6,1,39,0
39,185099,0,0,48,4,9,2,10,1,39,1
34,441454,0,0,24,4,11,4,12,0,39,0
29,308944,0,0,40,4,11,3,3,1,39,0
61,119986,0,0,50,5,9,2,12,1,39,0
27,89598,0,0,60,4,15,4,1,0,39,0
30,173858,0,1902,40,5,15,2,4,1,35,1
35,46385,5178,0,90,4,11,2,14,1,39,1
37,252947,0,1719,32,4,9,4,7,1,39,0
51,193720,0,0,45,4,9,2,4,1,39,1
54,82566,0,0,45,4,7,2,12,1,39,0
45,230979,0,0,40,4,15,3,1,0,39,0
33,578701,0,0,40,4,9,2,4,1,0,0
36,216256,3464,0,30,0,11,2,0,1,39,0
35,231180,0,0,60,4,11,0,14,1,39,0
30,345898,0,0,46,4,11,4,3,1,39,0
42,66460,0,0,45,4,15,0,4,0,39,0
60,76127,0,0,35,4,7,2,1,1,39,1
46,27802,0,0,40,4,8,2,7,1,39,0
24,155150,0,0,40,4,11,2,7,1,39,0
32,185410,0,0,40,4,11,4,1,0,39,0
60,163729,2597,0,40,4,11,0,13,0,39,0
44,91949,0,0,40,0,11,4,0,0,39,0
50,312477,0,1887,40,6,11,2,4,1,39,1
46,139268,0,0,45,4,12,2,4,1,39,1
20,380544,0,0,20,4,7,4,14,1,39,0
27,506436,0,0,40,4,15,0,12,0,29,0
39,232854,0,0,40,4,11,0,14,1,39,0
22,43646,0,0,40,4,11,2,3,1,39,0
43,184846,0,0,60,4,11,6,7,0,39,0
32,180296,0,0,40,4,15,0,1,0,39,0
54,103580,0,0,55,4,7,0,4,0,39,1
43,193459,0,0,60,6,15,2,3,1,39,0
40,179508,0,0,55,4,11,2,7,1,39,0
42,32185,0,0,60,6,9,2,5,1,39,1
63,68954,0,0,11,0,11,6,0,0,39,0
39,147548,0,0,40,4,11,2,3,1,39,0
31,26401,0,0,25,7,12,0,1,0,39,0
53,81794,0,0,40,4,2,2,1,0,39,0
78,237294,0,0,45,5,11,6,12,1,39,1
54,146409,0,0,40,4,15,6,4,0,39,0
30,310889,0,0,50,4,8,2,4,1,39,1
23,160968,0,0,10,4,15,4,10,1,39,0
53,281074,0,1092,40,7,11,0,4,1,39,0
43,168412,0,0,44,4,11,2,12,0,31,0
26,57512,0,0,48,4,8,4,3,1,39,0
35,112271,0,0,50,6,9,2,4,1,39,1
52,346668,0,0,40,2,12,4,10,0,39,0
28,217200,0,0,50,4,11,4,7,1,39,0
64,102041,0,0,40,4,1,2,12,1,39,0
50,185846,0,0,55,4,11,2,12,1,39,1
43,325706,0,0,50,1,14,2,10,1,19,1
44,257758,0,0,40,4,10,2,10,1,39,1
54,249096,0,0,40,7,8,2,11,1,39,0
48,79646,0,0,50,4,1,2,5,1,39,0
45,148549,27828,0,56,4,15,0,3,1,39,1
55,31365,0,0,40,2,9,6,10,0,39,1
28,285294,15024,0,45,4,9,2,12,0,39,1
57,182028,0,0,35,4,7,6,1,0,39,0
49,190115,0,1672,44,4,11,2,12,1,39,0
41,169995,0,0,20,2,15,0,11,1,39,0
44,206878,0,0,15,4,11,4,12,0,39,0
61,106330,0,0,40,4,11,2,3,1,39,0
31,137367,0,0,40,4,1,3,6,1,19,0
23,118693,0,0,40,4,8,4,13,1,39,0
45,166107,0,0,40,4,12,4,1,0,30,0
40,197919,0,0,40,4,7,0,12,0,39,0
46,213408,0,0,40,4,15,0,12,0,5,0
37,107164,0,2559,50,5,0,4,14,1,39,1
50,194514,0,0,50,5,12,4,10,1,38,0
20,188274,0,0,10,6,15,4,10,1,39,0
30,166961,0,0,20,6,15,2,1,0,39,1
19,164320,0,0,40,4,11,4,14,1,39,0
57,174760,0,0,40,6,7,3,5,1,39,0
31,139000,0,0,25,4,11,0,12,0,39,0
17,175024,2176,0,18,4,1,4,6,1,39,0
28,375655,0,0,50,4,9,4,12,1,39,0
42,178537,0,0,24,4,11,4,8,0,39,0
44,172032,0,0,40,4,11,2,14,1,39,0
51,49017,0,0,24,4,11,6,8,0,39,0
39,316211,0,0,40,4,9,4,10,1,39,1
32,175413,0,0,40,4,11,4,1,0,23,0
62,143312,0,0,60,4,15,0,8,0,39,0
31,34862,0,0,40,1,7,2,12,1,39,0
48,195949,0,0,42,2,15,2,11,1,39,1
28,309196,0,0,40,4,9,4,11,0,39,0
56,83196,0,0,50,4,11,2,4,1,39,0
36,203717,0,0,40,4,11,0,3,1,39,0
54,230387,0,0,35,1,11,6,1,0,39,0
41,198196,0,0,40,4,11,2,14,1,39,0
63,231777,0,0,40,6,9,4,14,1,39,0
30,393965,0,0,25,4,7,0,1,0,39,0
59,108765,0,0,50,4,11,2,14,1,39,0
40,73883,0,0,40,1,15,2,13,1,39,1
46,321327,7298,0,45,4,15,2,14,1,39,1
59,293971,0,0,40,1,15,2,13,1,39,1
36,223433,7688,0,50,4,12,2,12,1,39,1
33,59944,0,0,40,4,11,4,14,1,39,0
31,50178,0,0,40,4,15,2,7,1,39,0
51,117253,0,0,40,4,11,6,10,0,39,0
53,104879,0,0,40,4,11,2,13,1,39,1
19,172893,0,0,30,4,15,4,4,0,39,0
47,184945,0,0,35,4,15,5,8,0,39,0
42,210525,0,0,40,4,12,4,4,1,39,0
44,121352,0,0,50,5,15,2,4,1,39,0
70,232871,0,0,30,5,15,2,4,1,39,0
19,214678,0,0,30,4,11,4,8,1,39,0
36,172129,0,0,40,4,6,2,6,1,39,0
46,165754,0,0,45,6,10,4,10,0,39,0
25,397317,0,0,40,4,7,4,10,0,39,0
46,181363,0,0,40,4,7,2,4,1,39,1
53,281590,15024,0,40,7,11,2,4,0,39,1
34,325658,0,0,40,4,11,2,14,1,39,0
39,435638,0,0,40,4,15,4,7,1,39,0
41,154076,0,0,50,4,15,2,1,1,39,1
51,243361,0,0,45,4,15,6,1,0,39,0
30,182926,15024,0,40,2,15,2,11,1,39,1
57,127779,0,0,40,4,11,2,4,1,39,0
39,186191,0,1848,50,4,12,2,10,1,39,1
54,205066,0,0,36,6,0,2,3,1,39,0
42,351161,0,0,40,2,15,0,3,1,39,0
54,99434,0,0,40,4,11,2,4,1,39,1
19,183041,0,0,20,4,11,4,8,1,39,0
46,199596,0,0,50,6,15,0,4,0,39,0
46,207677,0,0,30,4,11,0,3,1,39,0
30,141297,0,0,40,7,9,2,10,1,19,1
55,52953,0,0,40,4,11,0,8,0,39,0
55,116878,15024,0,30,4,10,2,10,1,39,1
52,129311,0,0,95,6,15,2,4,1,39,1
22,227994,0,0,39,4,15,3,1,0,39,0
36,33001,0,0,50,4,11,0,5,1,39,0
53,134793,15024,0,50,5,15,2,4,1,39,1
37,173128,0,0,40,4,11,0,8,1,39,0
35,62333,0,0,40,4,9,4,10,0,39,0
26,343506,0,0,40,4,11,4,8,0,39,0
25,395512,0,0,40,4,2,2,7,1,26,0
53,355802,0,0,30,4,15,6,12,0,39,0
50,171199,0,0,40,4,1,0,8,0,39,0
34,511361,0,0,40,4,15,4,8,1,39,0
76,239880,0,0,8,4,11,0,1,0,39,0
43,109912,0,0,7,0,9,2,0,0,39,1
25,157900,0,0,40,4,15,5,1,0,39,0
65,31924,0,0,15,4,15,6,1,0,39,0
32,132601,0,0,50,4,9,2,10,1,39,0
62,170984,0,0,45,4,15,2,3,1,39,0
32,410615,0,1887,60,6,11,2,14,1,39,1
41,277192,0,0,40,4,4,2,5,0,26,0
20,216972,0,0,30,4,11,4,12,1,39,0
58,37591,0,0,40,0,9,6,0,0,39,0
47,93557,0,0,40,4,11,2,5,1,39,0
29,138332,0,0,6,4,15,2,1,0,39,0
31,86492,0,0,30,4,8,2,14,1,39,1
39,80004,0,0,40,4,11,2,6,1,39,0
50,204518,0,0,40,4,5,0,3,1,39,0
54,123011,0,0,40,4,11,2,7,1,31,1
61,143800,0,0,50,4,0,2,14,1,39,1
21,190968,0,0,40,4,11,4,7,1,39,0
17,304873,34095,0,32,0,0,4,0,0,39,0
24,259865,0,0,30,4,11,4,1,0,39,0
46,265105,0,0,50,4,9,2,10,1,39,1
